abadie_semidid,original_dmldid,modified_dmldid,modified_dmldid_with_separate
5.750263470808546,-0.20439798287688116,2.2887937342243974,2.4475245057448856
5.662363339306981,1.5085393994805942,2.8802401093163903,2.894611798964646
5.780187237823464,0.22575283031329774,2.8555253872572326,2.9756619585144586
5.971868554208686,0.4958213651427462,2.519507135399235,2.701338480027969
5.923649062802489,-0.6392990573454844,2.7793781616084785,2.9935107636820613
5.718694560950803,-0.8386285941416642,2.6201512458385006,2.8030653886258063
5.952401597950697,0.1838027796478917,2.6294893289668773,2.82679814513144
5.908893406853145,0.6302527363488486,2.873582614194506,3.0084142035525363
5.762132780507902,2.701343995973896,3.0820227507625013,3.248603824201595
5.894116395206272,0.8625973435860259,3.0716278049155092,3.179980568264673
5.463133436854265,-2.5048978465637637,2.9520749397903367,3.0348666484479603
5.664407249164915,0.756977887046569,2.774477183135594,2.867330620200287
5.565973899192893,-1.5534919846770219,2.679059257012944,2.802131601678135
6.053886781075942,1.6075935412314286,2.938987629886907,3.159723928434798
5.65887152066311,-0.6639322194825743,2.27914721395694,2.4874622280946976
5.676539144434916,-1.9120734478901478,2.220724759336807,2.5668406454684964
4.988592288336851,-0.5718061340760017,2.851921578289438,3.1381633611344677
5.816380824705679,0.25818055780384674,2.822601731545423,2.869254071566237
6.123629018508555,1.4257600399223365,2.715492087094023,2.9837476788550834
5.523632993873392,-0.19979925939778775,2.4734406729224787,2.6967050884416177
5.617095934669685,1.513940139543394,2.9683015475869996,3.0988478683849223
5.592441490671756,1.7302251583788877,2.9237275238204283,3.242335844482886
5.042570881317897,-1.724643330170557,2.6498460219382616,2.7607074642885214
6.043056862319096,-0.31168654321334177,2.533844428855814,2.784954364639335
5.870975865425727,2.3585192621100157,3.06317539969789,3.2601238712751757
6.120656733761443,1.2579406655784342,2.7790014146754283,2.9272591378570003
5.614422458905269,-0.9241341654420181,2.5576978891252033,2.638053527185107
5.554246115746258,-0.4305836506046427,2.5157263559479977,2.8004069710369204
5.655132087896634,-3.2063375873741204,2.65493193035271,2.7493289319262812
5.37527644022315,0.11535224872888761,2.735777188475806,3.038883029244272
5.872627354550018,1.0547663486507073,2.542634281719862,2.943128630124731
5.9899778898926614,0.14984347633982043,2.7723267762853983,2.979977073078455
5.957013226101546,0.2644825013426907,2.775433596343582,3.0183360613748054
5.792060719527453,2.617601185132014,2.8225387867026375,2.9308619221696626
5.876167401064379,2.9396187961408677,2.8574726883102377,2.9321251163843978
5.729149480936517,-0.47848947674966347,2.6844273411123205,2.7585338107194426
5.550103085780318,-3.1994026927652057,2.419026499092842,2.4751397638135235
5.7234288199044325,-0.08341212209582569,2.9165912648535715,3.1761841553887766
6.389341270785972,2.108541170118833,2.6077692956410905,2.7357562881150512
6.058914732282113,0.5788023579827811,2.7381708867145744,2.8565288324497367
5.5529084054871225,0.14047612587672775,2.805011928164725,2.901306225020986
5.95422480992399,1.2498757772004454,2.675414775826952,2.8395439956623885
5.937484595330359,0.10549962871778318,2.8748584444544703,3.0364237466971735
5.814502763652881,0.032545596198741145,2.277001678094255,2.3475947524320664
6.038470610582619,1.1185535918304068,2.9535909220991012,3.115909818163452
5.810252059567861,-1.7183452656819163,2.500249499189036,2.6523938482987166
5.571289559036698,0.14806228392851684,2.77804731972608,2.9299042744869865
5.71864947963308,2.7020929143128343,2.8147750488443952,3.095319576259072
5.563288875212776,-1.5543672797254136,2.821978501733792,2.8826634546066616
5.660134704366106,0.6355002175931004,2.6142044610751243,2.7349927071434
6.5400915295135365,1.3249946853896408,3.0262712673016807,3.2315439061678686
6.259791459513638,0.6014974429838162,2.8206746699816865,3.0106208828451635
5.9654421032439515,1.0397729431892624,2.5923844944268595,2.8002939990176303
5.8236606013242245,-0.15753118253702203,3.0243119659763753,3.0442654115478067
5.428100611292627,-2.0202963167714416,2.762815045567738,2.792703202643912
5.7990476964911375,0.7150920305849483,2.899568258541435,3.0441369336906208
6.093236065984589,1.6873356831900472,2.809739402072397,3.070748231072188
5.664988312480409,1.1261592577172235,2.6289150054217836,2.616500913211361
6.2494837170768704,1.4554326327777265,2.749945447083993,2.837495143681595
5.787157447224038,0.0850910480527815,3.0200429305613543,3.138641633482342
5.643515609612285,0.6821084512730189,2.803999127161874,3.094781891912441
6.183784181346256,-0.4332857809447159,2.536512066305988,2.6080796459912614
6.077355056255787,0.7120683221027425,2.4771805631071837,2.860243063370659
5.836518397227776,-1.2546887674077616,2.9661984788729105,3.2139551079426596
6.078483538914767,-1.0635613187737558,2.5024627803612454,2.581646861519877
5.965733249986334,1.352594440650758,2.9908489264802967,3.1601110468080744
5.772197512118275,0.37086708952448794,2.286700053439837,2.5030515026561417
6.130432715266621,1.4288048659746857,2.867195153498396,3.07242845495907
5.997648395373352,-0.1513416666368462,2.7612379673865997,3.188909228427164
5.638710183709484,2.3934191878880955,3.017339090476649,3.022252831828604
5.684464586880544,1.294068956703113,2.6190066801318874,2.9006993703216333
5.621760175369734,0.3197504643125313,2.8175746958874717,3.0430480034099467
5.921797311861298,0.7644980325181531,2.5403772056452114,2.6088162909047776
5.822964140195729,2.1311926731636195,3.0781874161755454,3.238576796290821
