naive_did,abadie_lasso_result,dmldid_lasso_result
7.538368490708403,5.848279071823419,3.1912795924841735
9.782513442742028,6.691337061547922,3.1163917420098413
10.884640182758893,7.54934971677138,3.227361442057639
8.280551834475332,5.34929242781463,3.784581224821818
8.808993568208237,6.415711954422185,3.1704941181710504
10.356567960786897,7.2778505301618095,2.977646099767763
10.427174786756161,7.432841146131728,3.210428076703664
9.228749649272986,6.533082960367366,2.735170005273997
7.828376870241596,5.731952355611868,3.1370066119050097
11.273770340709223,7.547317093417516,1.349512712549906
9.77547685134098,6.401048134563363,3.226932324175576
9.184703255430598,6.858374752482102,3.3091380546509166
9.912951590305202,6.907882599529827,2.7631144677180455
8.780445190056756,6.401994868344821,3.1697650341631456
9.902968443343951,6.823105628083312,3.1930760394701725
7.853929585040355,6.3440128505159885,2.792609212091742
10.386123093487493,6.083534819146486,2.2003062905544604
9.273520876614839,6.543252752690802,3.1704958376705568
10.477136089657304,7.468269249850496,2.767390958432718
8.89275547193133,6.920238461891748,3.262835898600806
9.302562752790815,6.965901668060677,3.050502921322111
11.880915718478095,7.330258325541387,2.4891539557644564
11.52415041782334,8.017611267650436,3.1056616734316913
9.536128559217552,6.713475462683403,3.2766943860869495
9.61482339099101,7.22434088716099,3.2998024255822154
12.542382806547506,7.905906355907179,3.163578875217879
7.790368703074692,5.442828853852759,3.5051293651210806
7.754416612659675,5.434561326417215,3.0479990768559055
10.19443312958729,6.81333265668876,2.699576426999693
7.967600698271139,6.0288391919337485,3.1254509597842968
9.372341960734222,5.949042279360481,2.922621104243109
9.089425603477082,6.461312337014831,3.0616263368592365
10.875783034348904,8.32861691806209,2.8041003494059398
10.711975105603784,7.0512803050938,3.3497442022212915
10.594583903560856,7.285381568310928,2.721878632048542
10.445253366078962,7.026597446884546,3.272805236175266
10.486016497202304,6.76382018306793,3.2192881944626373
9.598651872973932,7.0568478458938495,3.245076949883035
