abadie_linear,chang_linear,ours_separate_linear,chang_lgbm,ours_separate_lgbm,chang_zip,ours_separate_zip
-1.208702977788363,0.005459003764284899,67.47874875791429,-0.07244609251951926,-2.6156282943148956,0.15252582091528633,-2.011151803092419
-0.1948663737423784,0.038455030203764104,-0.9295231411644624,-0.055011113245849105,-0.9265698669326496,-0.01704176507659512,-0.2828082577349715
-0.10112367383513501,0.06252661632633864,-0.9251022835106432,-0.03175413666177346,-0.9008303347293588,0.21379479153014516,-0.08632561815372981
-1.0514107028377728,0.0021737527818747426,-0.9473339594650956,-0.05716882036686535,-0.9341905717890492,0.05334626458546731,-0.40558555377676
-0.5969135427685772,0.02345341325205532,-0.9330401642573193,-0.04547951607183286,-0.9164858696155712,0.14799203313110773,-0.24181674613090862
-1.0822395881957192,0.249891282872514,-0.9260952365830557,-0.04676248114043279,-0.8964450696047026,0.1447429268355241,-0.3264978190181396
-0.6613145754126595,-0.002483693262930657,-0.9397809554837584,-0.026358253108781735,-0.9168340721032278,0.06426026606739621,-0.2565592592570029
-0.9975993641721693,-0.0011151136315940163,-0.9164064269786644,-0.050887182670777,-0.9045424841435297,0.026573645950243002,-0.1972525633390417
-1.347229608733238,0.0253202147183887,-0.9582210838676742,-0.05155196649126481,-0.9415813810375531,0.037947638990413805,-0.31519512210172057
-1.1217445369268142,-0.004554532405875251,-0.975666215281926,-0.04847810648729724,-0.9804342091997247,0.15998327886445887,-0.2550318511199071
-0.8628244525405908,-0.09551530667444844,-0.9061446341332513,-0.16633278581815797,-0.8916650897597742,-0.05500174022003345,-0.3723185718931465
-0.3750624582801757,0.0304116407440366,-0.9235340340057515,-0.0448930732396965,-0.88843524098119,0.13833689873262447,-0.2436052720428816
-1.6565384993975825,0.02205200675762923,-0.958479764542938,-0.04942828285481368,-0.951681686455156,0.2525022330495024,-0.25106119115809733
-1.2369116224044867,3.327029478792028,-0.9499855035754922,-0.11342648876744114,-0.9442061286494275,0.2924133327867707,-0.42707408955642645
-1.5221760997759188,0.006607682395096051,-0.9333377635503174,-0.05310922267751073,-0.9475265105473619,0.18986800593509232,-0.2817350232769488
-0.9324545505242385,0.11822145132100488,-0.949477657933618,-0.046933395174395334,-0.9340128231071335,0.0542832234554089,-0.07511663825656052
-2.304629948275514,0.028965855430117888,-0.9492790311637865,-0.07434269225513052,-0.9266407501941213,0.056361025221897815,-0.22447363280521354
-1.5413794244169217,0.002655037056862687,-0.9358949944326627,-0.047663373880841464,-0.9215493715230546,0.10597766527506051,-0.24904393578862258
-0.9650226714195781,0.031077386182522912,-0.9511956863447725,-0.04204163316437295,-0.9193092486404977,0.19610817744308445,-0.4033409543580896
-1.0975459001520553,0.024868752803709978,-0.953646747165175,-0.05041917150859466,-0.9475764637920001,0.030045481232440573,-0.3559186931555785
-1.0918613183438712,0.011214213077357432,-0.8833381432160352,-0.06496864543594585,-0.8874094939833077,0.04792026140358721,-0.345631706745143
